"CGrade","LoanTerm","LoanStatus","BorrowerAPR","InterestRate","LenderYield","EmpStatus","EmpStatusDuration","HomeOwner","AvailablecardCredit","IncomeRange","DeclaredMonthlyIncome","MonthlyLoanPayment"
"D",36,"Completed",0.36213,0.35,0.34,"Full-time",34,TRUE,95,"$50,000-74,999",5261.916667,220.5
"D",36,"Completed",0.35778,0.3335,0.3235,"Full-time",17,FALSE,95,"$50,000-74,999",4833.333333,110.77
"D",36,"Completed",0.24753,0.24,0.215,"Full-time",57,FALSE,95,"$75,000-99,999",6333.333333,0
"D",36,"Chargedoff",0.24753,0.24,0.225,"Full-time",20,FALSE,95,"$75,000-99,999",6416.666667,255.01
"D",36,"Completed",0.21223,0.19,0.18,"Full-time",54,FALSE,94,"$1-24,999",1750,109.97
"D",36,"Completed",0.29284,0.2695,0.2595,"Full-time",26,TRUE,94,"$100,000+",9583.333333,61.2
"D",36,"Completed",0.16567,0.1585,0.1385,"Full-time",6,FALSE,94,"$100,000+",10416.66667,175.42
"D",36,"Defaulted",0.23447,0.227,0.207,"Full-time",13,FALSE,94,"$25,000-49,999",3292.166667,346.98
"D",36,"Completed",0.2472,0.2245,0.2145,"Full-time",1,FALSE,93,"$1-24,999",1833.333333,57.64
"D",36,"Completed",0.29776,0.29,0.28,"Not employed",34,FALSE,93,"$1-24,999",0.083333,209.53
"D",36,"Completed",0.19855,0.1765,0.1665,"Full-time",14,FALSE,93,"$25,000-49,999",2166.666667,107.93
"D",36,"Completed",0.14709,0.14,0.13,"Full-time",12,TRUE,93,"$25,000-49,999",2979.333333,153.8
"D",36,"Completed",0.37453,0.35,0.34,"Full-time",50,FALSE,93,"$25,000-49,999",3333.333333,113.09
"D",36,"Chargedoff",0.15856,0.155,0.145,"Full-time",95,TRUE,92,"$100,000+",8500.25,174.55
"D",36,"Defaulted",0.23487,0.2274,0.2074,"Full-time",101,FALSE,92,"$25,000-49,999",3750,135.01
"D",36,"Completed",0.29776,0.29,0.28,"Full-time",43,TRUE,91,"$100,000+",12500,467.54
"D",36,"Completed",0.25278,0.23,0.22,"Full-time",118,TRUE,91,"$25,000-49,999",3175,193.55
"D",36,"Completed",0.31313,0.2895,0.2795,"Full-time",4,TRUE,91,"$25,000-49,999",2708.333333,104.7
"D",36,"Completed",0.18696,0.1797,0.1497,"Full-time",240,FALSE,91,"$75,000-99,999",7250,126.48
"D",36,"Chargedoff",0.29766,0.2899,0.2799,"Full-time",105,TRUE,90,"$100,000+",8333.333333,146.65
"D",36,"Chargedoff",0.16461,0.143,0.133,"Full-time",59,FALSE,90,"$25,000-49,999",2083.333333,171.62
"D",36,"Chargedoff",0.16918,0.162,0.147,"Full-time",78,TRUE,90,"$25,000-49,999",2916.666667,229.16
"D",36,"Completed",0.20735,0.2,0.19,"Part-time",25,FALSE,89,"$1-24,999",2000,222.98
"D",36,"Completed",0.22034,0.198,0.188,"Retired",125,TRUE,89,"$1-24,999",1568,296.49
"D",36,"Completed",0.19991,0.1877,0.1727,"Full-time",35,FALSE,89,"$25,000-49,999",3333.333333,54.81
"D",36,"Chargedoff",0.17677,0.155,0.145,"Self-employed",5,FALSE,89,"$25,000-49,999",3000,174.55
"D",36,"Completed",0.34712,0.323,0.313,"Full-time",46,TRUE,88,"$25,000-49,999",2594.583333,65.58
"D",36,"Completed",0.14265,0.13,0.12,"Full-time",38,FALSE,87,"$1-24,999",1733.333333,0
"D",36,"Chargedoff",0.24771,0.225,0.215,"Full-time",40,FALSE,87,"$50,000-74,999",4833.333333,288.37
"D",36,"Chargedoff",0.29334,0.27,0.26,"Full-time",19,FALSE,86,"$1-24,999",1833.333333,40.83
"D",36,"Completed",0.19987,0.1891,0.1791,"Full-time",32,FALSE,86,"$25,000-49,999",2287.083333,62.24
"D",36,"Completed",0.24753,0.24,0.23,"Full-time",15,FALSE,86,"$25,000-49,999",3194,116.56
"D",36,"Completed",0.29121,0.2679,0.2579,"Full-time",167,FALSE,86,"$50,000-74,999",4500,101.78
"D",36,"Completed",0.20037,0.182,0.172,"Full-time",65,FALSE,86,"$50,000-74,999",6000,36.25
"D",36,"Chargedoff",0.37453,0.35,0.34,"Full-time",150,FALSE,85,"$25,000-49,999",2750,67.85
"D",36,"Completed",0.18386,0.162,0.152,"Full-time",25,FALSE,84,"$1-24,999",1750,88.14
"D",36,"Completed",0.22744,0.22,0.21,"Full-time",21,FALSE,84,"$25,000-49,999",2166.666667,324.62
"D",36,"Chargedoff",0.21889,0.198,0.188,"Full-time",6,FALSE,84,"$75,000-99,999",7083.333333,329.85
"D",36,"Completed",0.21619,0.2088,0.1888,"Full-time",11,FALSE,83,"$25,000-49,999",3750,356.25
"D",36,"Completed",0.1717,0.15,0.14,"Full-time",1,FALSE,83,"$25,000-49,999",3333.333333,241.47
"D",36,"Chargedoff",0.16461,0.143,0.133,"Full-time",67,FALSE,83,"$50,000-74,999",5666.666667,102.97
"D",36,"Chargedoff",0.16309,0.1415,0.1315,"Full-time",29,FALSE,83,"$50,000-74,999",5833.333333,205.5
"D",36,"Completed",0.21865,0.198,0.188,"Full-time",11,FALSE,82,"$25,000-49,999",2916.666667,100.07
"D",36,"Chargedoff",0.37453,0.35,0.34,"Full-time",14,FALSE,82,"$25,000-49,999",3416.666667,135.71
"D",36,"Chargedoff",0.16717,0.16,0.15,"Full-time",41,TRUE,82,"$25,000-49,999",3000,161.72
"D",36,"Chargedoff",0.25517,0.24,0.23,"Full-time",298,TRUE,82,"$50,000-74,999",4166.666667,98.08
"D",36,"Defaulted",0.35423,0.33,0.32,"Full-time",23,FALSE,82,"$50,000-74,999",5833.333333,110.28
"D",36,"Completed",0.16461,0.143,0.133,"Self-employed",26,TRUE,82,"$50,000-74,999",6000,109.65
"D",36,"Completed",0.36213,0.35,0.34,"Full-time",30,FALSE,82,"$75,000-99,999",6556,226.18
"D",36,"Completed",0.27306,0.25,0.24,"Full-time",3,FALSE,81,"$1-24,999",1250,71.57
"D",36,"Completed",0.1403,0.119,0.109,"Part-time",40,FALSE,81,"$1-24,999",1666.666667,46.43
"D",36,"Defaulted",0.17677,0.155,0.145,"Self-employed",1,FALSE,81,"$1-24,999",1916.666667,209.46
"D",36,"Defaulted",0.1973,0.19,0.18,"Full-time",0,FALSE,81,"$50,000-74,999",5416.666667,109.97
"D",36,"Completed",0.37453,0.35,0.34,"Full-time",35,TRUE,80,"$25,000-49,999",3916.666667,135.71
"D",36,"Chargedoff",0.19228,0.185,0.17,"Full-time",50,TRUE,80,"$50,000-74,999",4666.666667,218.46
"D",36,"Chargedoff",0.0768,0.07,0.06,"Full-time",25,FALSE,80,"$50,000-74,999",5833.333333,247.02
"D",36,"Chargedoff",0.28771,0.28,0.27,"Part-time",3,FALSE,79,"$0 ",0,124.09
"D",36,"Completed",0.21223,0.19,0.18,"Full-time",137,TRUE,79,"$100,000+",9750,73.31
"D",36,"Completed",0.18386,0.162,0.152,"Full-time",43,FALSE,79,"$25,000-49,999",2279.333333,211.54
"D",36,"Defaulted",0.17677,0.155,0.145,"Full-time",19,FALSE,78,"$1-24,999",1500,174.55
"D",36,"Completed",0.2197,0.2123,0.2023,"Self-employed",3,FALSE,78,"$1-24,999",1750,151.17
"D",36,"Completed",0.15191,0.1448,0.1298,"Full-time",240,TRUE,78,"$25,000-49,999",3916.666667,103.23
"D",36,"Chargedoff",0.22342,0.216,0.201,"Full-time",55,TRUE,78,"$25,000-49,999",3123.75,197.52
"D",36,"Completed",0.16309,0.1415,0.1315,"Full-time",42,FALSE,77,"$25,000-49,999",2279.333333,68.5
"D",36,"Chargedoff",0.37453,0.35,0.34,"Full-time",36,TRUE,77,"$25,000-49,999",3416.666667,158.33
"D",36,"Defaulted",0.21689,0.2095,0.1895,"Full-time",111,TRUE,76,"$50,000-74,999",4916.666667,94.12
"D",36,"Completed",0.24753,0.24,0.22,"Full-time",215,FALSE,76,"$75,000-99,999",6500,156.93
"D",36,"Completed",0.16461,0.143,0.133,"Full-time",68,FALSE,75,"$1-24,999",1600,169.15
"D",36,"Chargedoff",0.23296,0.2255,0.2155,"Full-time",15,FALSE,75,"$1-24,999",2052,288.57
"D",36,"Completed",0.09166,0.0848,0.0748,"Full-time",29,FALSE,75,"$1-24,999",2763.833333,347.14
"D",36,"Defaulted",0.33291,0.309,0.299,"Full-time",345,FALSE,75,"$25,000-49,999",2083.333333,0
"D",36,"Completed",0.30781,0.3,0.29,"Full-time",135,TRUE,75,"$25,000-49,999",3629.583333,229.24
"D",36,"Chargedoff",0.22945,0.222,0.202,"Full-time",23,TRUE,75,"$75,000-99,999",7708.333333,191.47
"D",36,"Chargedoff",0.29776,0.29,0.28,"Full-time",101,TRUE,75,"$75,000-99,999",6390,129.91
"D",36,"Chargedoff",0.22241,0.215,0.19,"Self-employed",12,FALSE,74,"$1-24,999",666.666667,94.87
"D",36,"Chargedoff",0.37453,0.35,0.34,"Full-time",319,FALSE,74,"$25,000-49,999",3250,113.09
"D",36,"Chargedoff",0.22241,0.215,0.195,"Self-employed",92,TRUE,74,"$75,000-99,999",6666.666667,132.76
"D",36,"Chargedoff",0.19178,0.1845,0.1745,"Full-time",47,TRUE,73,"$25,000-49,999",1919.916667,545.68
"D",36,"Completed",0.26762,0.26,0.25,"Full-time",24,FALSE,72,"$1-24,999",1333.333333,282.03
"D",36,"Completed",0.27767,0.27,0.26,"Full-time",9,FALSE,72,"$1-24,999",1848,122.48
"D",36,"Completed",0.19986,0.1815,0.1715,"Full-time",3,FALSE,72,"$25,000-49,999",2666.666667,36.23
"D",36,"Completed",0.12759,0.11,0.095,"Full-time",71,FALSE,72,"$25,000-49,999",3500,32.74
"D",36,"Defaulted",0.29776,0.29,0.27,"Full-time",12,FALSE,72,"$25,000-49,999",2500,167.62
"D",36,"Chargedoff",0.20735,0.2,0.19,"Self-employed",27,FALSE,72,"$25,000-49,999",3750,222.98
"D",36,"Completed",0.16194,0.15,0.14,"Full-time",208,TRUE,72,"$50,000-74,999",4416.666667,52
"D",36,"Chargedoff",0.25024,0.2275,0.2175,"Full-time",20,FALSE,71,"$1-24,999",1600,57.87
"D",36,"Chargedoff",0.16461,0.143,0.133,"Part-time",1,FALSE,71,"$1-24,999",833.333333,171.62
"D",36,"Completed",0.25024,0.2427,0.2327,"Full-time",92,FALSE,71,"$100,000+",11000,118.12
"D",36,"Chargedoff",0.23748,0.23,0.22,"Full-time",2,FALSE,71,"$25,000-49,999",2500,135.48
"D",36,"Completed",0.22744,0.22,0.21,"Full-time",22,FALSE,71,"$25,000-49,999",3537,133.67
"D",36,"Chargedoff",0.23748,0.23,0.22,"Full-time",80,FALSE,71,"$25,000-49,999",2914.25,116.13
"D",36,"Completed",0.20412,0.182,0.172,"Full-time",51,TRUE,71,"$50,000-74,999",5250,108.76
"D",36,"Completed",0.22237,0.2,0.19,"Full-time",95,TRUE,71,"$50,000-74,999",5000,111.49
"D",36,"Chargedoff",0.18163,0.1744,0.1644,"Full-time",15,TRUE,71,"$50,000-74,999",4166.666667,179.36
"D",36,"Completed",0.16461,0.143,0.133,"Full-time",100,TRUE,70,"$1-24,999",2075,86
"D",36,"Defaulted",0.19931,0.192,0.182,"Full-time",5,FALSE,70,"$25,000-49,999",3208.333333,147.03
"D",36,"Chargedoff",0.37453,0.35,0.34,"Self-employed",179,FALSE,70,"$50,000-74,999",4166.666667,67.85
"D",36,"Completed",0.22744,0.22,0.21,"Full-time",7,FALSE,69,"$25,000-49,999",2083.333333,257.61
"D",36,"Defaulted",0.23497,0.2275,0.2175,"Full-time",164,TRUE,68,"$25,000-49,999",4000,385.8
"D",36,"Chargedoff",0.20281,0.1807,0.1707,"Full-time",12,FALSE,68,"$25,000-49,999",3208.333333,144.75
"D",36,"Completed",0.22744,0.22,0.21,"Full-time",153,TRUE,68,"$50,000-74,999",5656.416667,591.95
"D",36,"Completed",0.21739,0.21,0.2,"Full-time",2,FALSE,67,"$1-24,999",1583.333333,82.38
"D",36,"Completed",0.23989,0.2324,0.2224,"Retired",148,FALSE,67,"$1-24,999",1500,155.34
"D",36,"Completed",0.20232,0.195,0.18,"Full-time",6,TRUE,67,"$25,000-49,999",3475.333333,313.73
"D",36,"Completed",0.22085,0.1985,0.1885,"Full-time",81,FALSE,66,"$25,000-49,999",2750,92.72
"D",36,"Completed",0.37453,0.35,0.34,"Self-employed",33,FALSE,66,"$25,000-49,999",2212.75,158.33
"D",36,"Chargedoff",0.26762,0.26,0.25,"Full-time",215,TRUE,66,"$50,000-74,999",5238.333333,302.18
"D",36,"Completed",0.22226,0.1999,0.1899,"Full-time",351,TRUE,65,"$0 ",0,37.16
"D",36,"Completed",0.22987,0.2074,0.1974,"Full-time",5,FALSE,65,"$25,000-49,999",2695.333333,37.54
"D",36,"Completed",0.37453,0.35,0.34,"Retired",58,TRUE,65,"$50,000-74,999",4250,45.24
"D",36,"Chargedoff",0.29776,0.29,0.27,"Full-time",44,TRUE,64,"$25,000-49,999",3125,530.11
"D",36,"Completed",0.27767,0.27,0.245,"Full-time",246,TRUE,64,"$50,000-74,999",4802.25,491.21
"D",36,"Chargedoff",0.27716,0.2695,0.2395,"Full-time",1,TRUE,64,"$50,000-74,999",5450,489.58
"D",36,"Chargedoff",0.37453,0.35,0.34,"Self-employed",32,FALSE,63,"$0 ",0,113.09
"D",36,"Chargedoff",0.17671,0.1695,0.1545,"Full-time",1,TRUE,63,"$1-24,999",1916.666667,135.39
"D",36,"Chargedoff",0.29776,0.29,0.28,"Full-time",8,FALSE,63,"$25,000-49,999",3250,628.59
"D",36,"Chargedoff",0.10978,0.1,0.09,"Full-time",24,FALSE,63,"$25,000-49,999",2858.333333,57.27
"D",36,"Completed",0.16461,0.143,0.133,"Full-time",0,FALSE,63,"$25,000-49,999",3333.333333,257.43
"D",36,"Chargedoff",0.34611,0.322,0.312,"Full-time",24,TRUE,63,"$25,000-49,999",2500,109.16
"D",36,"Completed",0.37453,0.35,0.34,"Part-time",36,TRUE,63,"$25,000-49,999",2333.333333,113.09
"D",36,"Completed",0.15713,0.15,0.14,"Full-time",9,FALSE,63,"$50,000-74,999",5633.333333,138.66
"D",36,"Chargedoff",0.35805,0.35,0.34,"Full-time",223,FALSE,62,"$50,000-74,999",4666.666667,135.71
"D",36,"Chargedoff",0.18224,0.175,0.16,"Full-time",4,FALSE,61,"$1-24,999",2426.666667,323.12
"D",36,"Chargedoff",0.16461,0.143,0.133,"Full-time",23,FALSE,61,"$1-24,999",1958.333333,171.62
"D",36,"Completed",0.23246,0.225,0.215,"Full-time",68,FALSE,61,"$25,000-49,999",2500,269.15
"D",36,"Chargedoff",0.26758,0.2446,0.2346,"Full-time",36,FALSE,61,"$25,000-49,999",2166.666667,98.69
"D",36,"Chargedoff",0.24264,0.22,0.21,"Full-time",16,FALSE,61,"$25,000-49,999",2800,213.87
"D",36,"Defaulted",0.22231,0.2149,0.2049,"Full-time",5,FALSE,61,"$75,000-99,999",6250,303.42
"D",36,"Chargedoff",0.23014,0.2177,0.1977,"Full-time",4,FALSE,60,"$1-24,999",1333.333333,57.11
"D",36,"Completed",0.23748,0.23,0.205,"Full-time",197,FALSE,60,"$1-24,999",1583.333333,198.98
"D",36,"Completed",0.34611,0.322,0.312,"Full-time",293,FALSE,60,"$50,000-74,999",6083.333333,41.76
"D",36,"Completed",0.1717,0.15,0.14,"Full-time",127,FALSE,60,"$75,000-99,999",6666.666667,0.44
"D",36,"Chargedoff",0.22744,0.22,0.21,"Full-time",22,FALSE,59,"$25,000-49,999",2253.333333,305.52
"D",36,"Defaulted",0.3111,0.2875,0.2775,"Full-time",59,TRUE,59,"$50,000-74,999",4166.666667,313.27
"D",36,"Defaulted",0.21187,0.2045,0.1795,"Full-time",0,FALSE,59,"$75,000-99,999",6666.666667,560.9
"D",36,"Chargedoff",0.22115,0.1988,0.1888,"Full-time",8,FALSE,58,"$1-24,999",1250,37.1
"D",36,"Chargedoff",0.17677,0.155,0.145,"Self-employed",26,FALSE,58,"$1-24,999",1333.333333,279.29
"D",36,"Completed",0.16194,0.15,0.14,"Full-time",87,FALSE,58,"$25,000-49,999",4110,0
"D",36,"Completed",0.26424,0.2413,0.2313,"Full-time",145,TRUE,58,"$50,000-74,999",5583.333333,113.97
"D",36,"Defaulted",0.18425,0.177,0.162,"Full-time",25,FALSE,58,"$50,000-74,999",4366.666667,182.17
"D",36,"Chargedoff",0.26762,0.26,0.245,"Full-time",99,FALSE,57,"$25,000-49,999",4733.333333,302.18
"D",36,"Defaulted",0.21187,0.2045,0.1895,"Full-time",111,FALSE,57,"$25,000-49,999",3250,130.88
"D",36,"Completed",0.08987,0.0776,0.0676,"Full-time",68,FALSE,57,"$25,000-49,999",2500,43.72
"D",36,"Chargedoff",0.25255,0.245,0.22,"Full-time",110,FALSE,57,"$25,000-49,999",2771.75,315.97
"D",36,"Completed",0.26762,0.26,0.25,"Full-time",29,TRUE,57,"$50,000-74,999",4666.666667,201.45
"D",36,"Completed",0.16717,0.16,0.15,"Full-time",10,FALSE,57,"$50,000-74,999",4583.333333,87.89
"D",36,"Completed",0.25765,0.2348,0.2248,"Full-time",24,TRUE,56,"$1-24,999",1742,46.75
"D",36,"Chargedoff",0.16461,0.143,0.133,"Full-time",20,FALSE,56,"$25,000-49,999",2783.333333,171.62
"D",36,"Defaulted",0.27284,0.2652,0.2552,"Full-time",15,TRUE,56,"$25,000-49,999",2500,304.26
"D",36,"Defaulted",0.29776,0.29,0.28,"Full-time",227,TRUE,56,"$50,000-74,999",5083.333333,293.34
"D",36,"Chargedoff",0.2021,0.18,0.17,"Full-time",82,FALSE,55,"$1-24,999",1120,108.46
"D",36,"Completed",0.16461,0.143,0.133,"Full-time",83,TRUE,55,"$25,000-49,999",3541.666667,51.49
"D",36,"Defaulted",0.37453,0.35,0.34,"Full-time",29,TRUE,55,"$50,000-74,999",6083.333333,153.63
"D",36,"Chargedoff",0.37453,0.35,0.34,"Full-time",57,FALSE,54,"$25,000-49,999",2666.666667,104.04
"D",36,"Completed",0.1741,0.1669,0.1519,"Full-time",6,FALSE,54,"$25,000-49,999",3705.75,257
"D",36,"Defaulted",0.25247,0.2297,0.2197,"Full-time",359,TRUE,54,"$50,000-74,999",5000,77.39
"D",36,"Chargedoff",0.24753,0.24,0.23,"Full-time",24,FALSE,54,"$50,000-74,999",6041.666667,137.31
"D",36,"Completed",0.32266,0.2989,0.2889,"Part-time",38,FALSE,53,"$1-24,999",850,63.59
"D",36,"Chargedoff",0.16461,0.143,0.133,"Full-time",112,FALSE,53,"$25,000-49,999",2083.333333,102.97
"D",36,"Chargedoff",0.17677,0.155,0.145,"Full-time",19,TRUE,53,"$25,000-49,999",2916.666667,174.55
"D",36,"Completed",0.17119,0.164,0.149,"Full-time",4,FALSE,52,"$100,000+",11284.75,318.19
"D",36,"Defaulted",0.17677,0.155,0.145,"Full-time",41,FALSE,52,"$50,000-74,999",4766.666667,349.07
"D",36,"Defaulted",0.35829,0.334,0.324,"Full-time",14,FALSE,51,"$1-24,999",1750,44.34
"D",36,"Chargedoff",0.16717,0.16,0.15,"Full-time",375,FALSE,51,"$1-24,999",1833.333333,105.47
"D",36,"Defaulted",0.2626,0.255,0.245,"Full-time",82,FALSE,51,"$1-24,999",1809.083333,300.19
"D",36,"Completed",0.35805,0.35,0.34,"Full-time",26,FALSE,51,"$100,000+",8750,203.56
"D",36,"Completed",0.37453,0.35,0.34,"Full-time",26,FALSE,51,"$25,000-49,999",2291.666667,135.71
"D",36,"Chargedoff",0.16461,0.143,0.133,"Full-time",12,FALSE,51,"$25,000-49,999",2416.666667,159.6
"D",36,"Chargedoff",0.24451,0.237,0.222,"Full-time",104,FALSE,51,"$25,000-49,999",2636.166667,273.53
"D",36,"Completed",0.23271,0.2102,0.2002,"Full-time",57,FALSE,51,"$25,000-49,999",3333.333333,37.69
"D",36,"Chargedoff",0.17677,0.155,0.145,"Part-time",27,FALSE,51,"$25,000-49,999",2083.333333,209.5
"D",36,"Completed",0.17307,0.155,0.145,"Full-time",5,FALSE,50,"$1-24,999",2080,85.12
"D",36,"Defaulted",0.15713,0.15,0.14,"Full-time",34,FALSE,50,"$25,000-49,999",3833.333333,214.93
"D",36,"Completed",0.19228,0.185,0.17,"Full-time",53,FALSE,50,"$25,000-49,999",3339.333333,109.21
"D",36,"Chargedoff",0.25757,0.25,0.23,"Full-time",20,FALSE,50,"$50,000-74,999",4333.333333,159.04
"D",36,"Completed",0.15144,0.13,0.12,"Full-time",9,FALSE,49,"$1-24,999",360.666667,33.69
"D",36,"Completed",0.21223,0.19,0.18,"Full-time",20,FALSE,49,"$1-24,999",1750,54.98
"D",36,"Chargedoff",0.24753,0.24,0.225,"Full-time",112,FALSE,49,"$25,000-49,999",2289.583333,156.93
"D",36,"Completed",0.1989,0.181,0.161,"Part-time",171,FALSE,49,"$25,000-49,999",3500,37.11
"D",36,"Chargedoff",0.22237,0.2,0.19,"Full-time",33,FALSE,49,"$50,000-74,999",4833.333333,37.16
"D",36,"Completed",0.18676,0.1795,0.1695,"Full-time",39,FALSE,49,"$50,000-74,999",5000,354.05
"D",36,"Chargedoff",0.30168,0.29,0.28,"Self-employed",44,FALSE,49,"$50,000-74,999",4166.666667,209.53
"D",36,"Completed",0.27306,0.25,0.24,"Full-time",5,FALSE,48,"$1-24,999",833.333333,198.8
"D",36,"Chargedoff",0.27306,0.25,0.24,"Part-time",4,FALSE,48,"$1-24,999",666.666667,198.8
"D",36,"Completed",0.16215,0.155,0.135,"Full-time",59,TRUE,48,"$100,000+",8645.833333,261.83
"D",36,"Chargedoff",0.25278,0.23,0.22,"Full-time",10,FALSE,47,"$25,000-49,999",2583.333333,38.71
"D",36,"Chargedoff",0.27712,0.254,0.244,"Full-time",22,FALSE,47,"$25,000-49,999",2666.666667,239.83
"D",36,"Chargedoff",0.30781,0.3,0.29,"Full-time",144,TRUE,46,"$100,000+",12449.33333,106.13
"D",36,"Completed",0.21739,0.21,0.19,"Full-time",46,FALSE,46,"$25,000-49,999",3488.75,357.91
"D",36,"Completed",0.14458,0.1375,0.1225,"Full-time",26,FALSE,46,"$25,000-49,999",3141.583333,149.85
"D",36,"Completed",0.28771,0.28,0.27,"Full-time",37,FALSE,46,"$50,000-74,999",4333.333333,206.82
"D",36,"Completed",0.21739,0.21,0.19,"Self-employed",122,TRUE,46,"$50,000-74,999",6083.333333,113.03
"D",36,"Completed",0.16717,0.16,0.15,"Full-time",3,FALSE,45,"$1-24,999",1840,105.47
"D",36,"Chargedoff",0.24264,0.22,0.21,"Full-time",87,FALSE,45,"$100,000+",10833.33333,95.48
"D",36,"Completed",0.02811,0.0115,0.0015,"Full-time",0,FALSE,45,"$25,000-49,999",2426.666667,28.27
"D",36,"Chargedoff",0.17677,0.155,0.145,"Full-time",20,FALSE,45,"$25,000-49,999",4000,261.83
"D",36,"Completed",0.17219,0.165,0.15,"Full-time",158,FALSE,45,"$25,000-49,999",3333.333333,84.37
"D",36,"Completed",0.37453,0.35,0.34,"Full-time",124,TRUE,45,"$25,000-49,999",3883.333333,135.71
"D",36,"Completed",0.17219,0.165,0.15,"Full-time",12,FALSE,45,"$50,000-74,999",4416.666667,212.46
"D",36,"Completed",0.17677,0.155,0.145,"Full-time",79,FALSE,45,"$50,000-74,999",5416.666667,296.74
"D",36,"Completed",0.28018,0.2725,0.2525,"Full-time",54,TRUE,44,"$1-24,999",0.083333,350.92
"D",36,"Completed",0.13202,0.125,0.115,"Full-time",30,FALSE,44,"$1-24,999",583.333333,83.63
"D",36,"Chargedoff",0.17677,0.155,0.145,"Self-employed",6,FALSE,44,"$1-24,999",1666.666667,261.83
"D",36,"Completed",0.21227,0.2049,0.1899,"Full-time",98,FALSE,44,"$50,000-74,999",4250,57.03
"D",36,"Completed",0.24753,0.24,0.23,"Full-time",329,TRUE,44,"$50,000-74,999",4166.666667,115.31
"D",36,"Completed",0.36204,0.3377,0.3277,"Full-time",12,FALSE,44,"$75,000-99,999",7333.333333,111.36
"D",36,"Chargedoff",0.31454,0.3025,0.2925,"Full-time",220,FALSE,44,"$75,000-99,999",8166.666667,208.3
"D",36,"Completed",0.34722,0.3231,0.3131,"Full-time",175,FALSE,43,"$25,000-49,999",3865.083333,83.08
"D",36,"Chargedoff",0.2398,0.2172,0.2072,"Full-time",49,FALSE,43,"$25,000-49,999",3750,76.09
"D",36,"Defaulted",0.2626,0.255,0.245,"Retired",79,FALSE,42,"$1-24,999",1935,192.12
"D",36,"Completed",0.35017,0.326,0.316,"Full-time",8,FALSE,42,"$25,000-49,999",2600,43.89
"D",36,"Chargedoff",0.17677,0.155,0.145,"Part-time",23,FALSE,42,"$25,000-49,999",2177.916667,157.1
"D",36,"Completed",0.24954,0.242,0.232,"Full-time",186,TRUE,41,"$1-24,999",1583.333333,137.68
"D",36,"Completed",0.37453,0.35,0.34,"Full-time",19,FALSE,41,"$25,000-49,999",3583.333333,67.85
"D",36,"Completed",0.20715,0.1998,0.1898,"Full-time",3,FALSE,41,"$25,000-49,999",2125,148.61
"D",36,"Completed",0.18706,0.1798,0.1698,"Full-time",14,FALSE,41,"$50,000-74,999",5000,114.07
"D",36,"Completed",0.18425,0.177,0.162,"Full-time",215,TRUE,41,"$75,000-99,999",8166.666667,176.41
"D",36,"Completed",0.2021,0.18,0.17,"Full-time",2,FALSE,40,"$1-24,999",1898,36.15
"D",36,"Chargedoff",0.18335,0.1615,0.1515,"Full-time",7,FALSE,40,"$25,000-49,999",2916.666667,246.62
"D",36,"Chargedoff",0.3058,0.298,0.288,"Full-time",88,FALSE,40,"$50,000-74,999",5000,148.2
"D",36,"Completed",0.14887,0.14,0.13,"Self-employed",55,FALSE,39,"$0 ",0,68.36
"D",36,"Chargedoff",0.23748,0.23,0.21,"Full-time",0,FALSE,39,"$50,000-74,999",6000,189.68
"D",36,"Chargedoff",0.19379,0.1865,0.1765,"Full-time",33,TRUE,39,"$50,000-74,999",4358.333333,364.79
"D",36,"Completed",0.31769,0.294,0.284,"Full-time",260,TRUE,39,"$75,000-99,999",6984.166667,146
"D",36,"Completed",0.16941,0.155,0.145,"Full-time",24,FALSE,38,"$1-24,999",2000,171.02
"D",36,"Completed",0.15713,0.15,0.14,"Full-time",18,FALSE,38,"$25,000-49,999",2253.333333,86.66
"D",36,"Completed",0.29776,0.29,0.28,"Full-time",67,FALSE,38,"$25,000-49,999",3466.666667,287.75
"D",36,"Completed",0.23748,0.23,0.22,"Full-time",16,FALSE,38,"$25,000-49,999",2166.666667,96.77
"D",36,"Chargedoff",0.32378,0.3,0.29,"Full-time",62,FALSE,38,"$50,000-74,999",5000,63.68
"D",36,"Chargedoff",0.37453,0.35,0.34,"Full-time",139,FALSE,37,"$25,000-49,999",3333.333333,135.71
"D",36,"Chargedoff",0.17722,0.17,0.16,"Full-time",44,FALSE,37,"$25,000-49,999",3291.666667,133.7
"D",36,"Chargedoff",0.18726,0.18,0.17,"Full-time",15,FALSE,37,"$25,000-49,999",2250,148.22
"D",36,"Completed",0.23648,0.229,0.219,"Full-time",74,FALSE,37,"$50,000-74,999",4416.666667,135.3
"D",36,"Completed",0.16461,0.143,0.133,"Full-time",36,FALSE,37,"$50,000-74,999",5922.833333,257.43
"D",36,"Completed",0.16309,0.1415,0.1315,"Full-time",157,TRUE,36,"$25,000-49,999",2360,34.25
"D",36,"Completed",0.232,0.2095,0.1995,"Full-time",0,TRUE,36,"$25,000-49,999",2566.666667,56.47
"D",36,"Completed",0.17307,0.155,0.145,"Full-time",15,FALSE,36,"$25,000-49,999",2083.333333,138.31
